0.001, ZTF_g
0.001, ZTF_r
0.001, ZTF_i
0.0098, ZTF_g
0.0098, ZTF_r
0.0098, ZTF_i
0.1, ZTF_g
0.1, ZTF_r
0.1, ZTF_i
0.5, ZTF_g
0.5, ZTF_r
0.5, ZTF_i
